\\ Ang: -2
Dados: 
02:52:46,660692;-871,403257;-818,789853;-782,498579;161,110029;-830,076458;164,833749;-841,865561;156,178625;-759,433600;-788,367502;-719,697166;-805,681532;-792,911265;-841,141867;-811,086397;-766,145360;-774,805889;-783,877832;-818,817150;-832,810699;-851,997847;-823,320407;-954,529714;-1005,630775;-941,411071;-1006,055522;-1055,887982;-965,155943;-852,268228;-494,369958;-450,760709;-461,601685;-570,167827;-618,055065;-763,448640;-826,875875;-895,536812;-904,136235;-891,083779;-919,165793;-948,737580;-946,512202;-997,467681;-966,845583;-977,534070;-1006,656052;-982,656926;-942,482137;-5,154384;-937,329848;-946,299483;-881,239280;-913,779164;-854,993775;-871,817405;-804,767764;-833,384829;-780,227390;-754,016179;-737,802012;-708,142787;133,872903;135,449828;-688,142096
02:52:46,960710;-872,502311;-819,630312;-783,221407;161,291886;-831,187173;165,214476;-843,017815;156,305411;-760,494883;-789,454729;-720,643112;-806,367334;-793,921591;-841,996511;-812,182542;-766,562997;-776,261627;-785,063503;-819,992002;-833,891151;-852,992572;-824,300147;-955,389335;-1007,114001;-942,949047;-1008,135713;-1057,662493;-966,414966;-853,625742;-495,529940;-450,382084;-461,539589;-570,479361;-617,629822;-764,101970;-827,857573;-896,350112;-905,386926;-891,519098;-920,062570;-949,298024;-946,997556;-997,897522;-967,283639;-978,152417;-1007,983663;-983,408578;-943,283233;-5,154384;-937,701274;-946,918580;-881,599807;-914,584627;-856,408644;-873,403898;-806,458159;-833,133028;-780,472848;-754,191273;-737,802012;-707,854441;133,589578;135,044332;-686,798823
02:52:47,260727;-873,407418;-819,824246;-783,341910;161,473741;-831,248882;164,897203;-843,529895;156,178625;-760,121305;-789,333848;-720,938654;-806,367267;-793,795306;-842,390863;-812,117893;-767,159547;-777,950241;-785,004209;-820,053857;-834,081835;-853,462361;-824,561395;-955,786071;-1006,985081;-943,013190;-1008,197013;-1057,968495;-966,354964;-853,625755;-494,885510;-451,896908;-461,477480;-570,728588;-618,298089;-764,755295;-828,053910;-896,537782;-905,386920;-891,892237;-920,062624;-949,671627;-947,300868;-997,774677;-967,659115;-978,276201;-1007,730618;-983,345887;-943,160102;-5,154384;-937,701280;-946,856652;-881,059020;-914,088924;-855,239892;-872,579010;-805,832072;-832,692313;-779,736468;-753,841286;-737,252283;-707,508271;133,476186;134,986414;-686,390029
02:52:47,560744;-871,597191;-817,884721;-781,354088;160,988790;-829,027489;164,389570;-841,417374;155,861683;-758,183202;-787,944625;-719,046592;-804,932649;-792,027534;-840,681122;-810,957148;-768,114044;-777,309742;-783,225721;-818,569814;-832,111584;-851,273323;-822,928501;-953,604029;-1004,856990;-940,834422;-1006,055608;-1055,949624;-964,136426;-851,441748;-493,081093;-450,255906;-460,608634;-569,793995;-617,022294;-763,644641;-826,483195;-894,973739;-903,760997;-890,026656;-918,508212;-947,803442;-945,480852;-996,361992;-966,032045;-976,544986;-1006,402879;-981,779679;-941,743098;-5,154384;-936,277445;-945,432768;-880,037526;-913,035557;-854,440199;-871,880919;-804,642540;-831,810881;-779,061431;-753,257928;-736,885798;-707,046801;133,532854;134,928507;-686,215014
02:52:47,860761;-871,985114;-818,919169;-782,980456;161,837450;-830,570125;164,706838;-842,377640;156,241988;-759,568241;-788,911106;-720,170145;-805,743814;-793,353267;-841,141720;-811,150814;-767,517463;-774,922354;-784,114965;-818,940819;-832,874269;-851,528179;-823,320401;-954,000753;-1005,695283;-940,001386;-1005,260257;-1052,462054;-960,898955;-848,195532;-494,112189;-449,182812;-461,043062;-572,161635;-619,634672;-766,388653;-829,428276;-897,976699;-906,762707;-893,073669;-921,019079;-950,605845;-948,332254;-999,310250;-968,973296;-979,265163;-1008,868943;-984,661587;-944,453644;-5,154384;-939,125120;-948,590135;-882,801554;-915,885855;-856,777746;-874,355784;-806,019901;-834,203393;-780,718330;-754,891316;-738,596106;-708,431212;133,986284;135,160195;-688,609220
02:52:48,160778;-868,752602;-814,199613;-777,800180;161,049406;-825,510284;164,072298;-837,832319;155,544783;-755,076065;-784,259840;-715,616846;-801,128105;-788,049451;-836,866661;-807,668002;-768,233406;-776,086947;-780,202214;-815,045175;-828,616006;-847,707998;-819,793426;-949,438446;-1000,600953;-936,733506;-1002,201546;-1050,504647;-959,699775;-848,195532;-492,372207;-446,973815;-457,194852;-567,613279;-614,227607;-759,332617;-822,491017;-890,844725;-899,446039;-886,171302;-913,964848;-943,630821;-940,930768;-991,632635;-961,338617;-971,661186;-1000,775666;-976,955800;-936,629813;-5,154384;-932,315469;-941,656322;-876,552408;-909,689544;-850,503192;-866,486912;-801,512216;-827,592311;-774,765727;-749,232377;-732,976389;-703,470034;133,419599;135,044382;-683,061336
02:52:48,460795;-871,338627;-818,272657;-782,317879;161,110029;-830,014767;164,072296;-841,737434;155,798283;-759,118554;-788,609020;-719,637811;-805,244689;-792,658707;-840,812682;-810,634722;-767,636795;-774,048906;-783,640681;-818,940813;-832,747142;-851,615803;-823,189780;-953,868570;-1005,243931;-940,642250;-1005,566253;-1054,114086;-962,517797;-850,615549;-495,143285;-449,498442;-460,484408;-570,977812;-617,569052;-764,363298;-827,464905;-895,849620;-904,699045;-890,959465;-919,285436;-948,363868;-946,026866;-996,976247;-966,720426;-976,854233;-1006,655918;-982,844755;-942,667124;-5,154384;-937,082219;-946,732831;-881,960333;-914,274832;-855,547486;-872,261688;-803,703450;-832,629451;-779,797872;-753,607910;-737,557737;-707,911954;133,589559;135,044383;-688,901347
02:52:48,760812;-867,782852;-813,682410;-777,739953;159,837034;-824,893230;163,120477;-837,192113;154,847510;-754,522568;-783,655722;-715,261918;-800,254682;-787,860133;-835,814191;-806,764986;-768,114098;-774,864109;-779,194406;-814,241328;-827,726201;-846,434356;-818,748378;-948,248262;-999,569177;-935,580123;-1001,039192;-1048,730618;-957,901020;-845,303347;-492,629975;-446,784483;-456,946711;-567,177131;-613,680843;-759,789952;-822,491023;-890,657012;-899,508559;-886,233511;-913,665975;-943,194832;-940,748757;-991,202617;-960,963148;-971,290352;-1000,775507;-976,391874;-936,691503;-5,154384;-931,820229;-940,727667;-875,951528;-909,131899;-850,441721;-866,740811;-801,011347;-826,710910;-774,213486;-748,999129;-732,793207;-703,008521;132,739442;133,943777;-682,010288
02:52:49,060830;-866,748454;-814,199619;-778,161597;160,382602;-825,325151;163,818478;-836,680113;155,291217;-755,085177;-783,716296;-715,557936;-800,691756;-788,112544;-835,814862;-806,249565;-767,099887;-771,195699;-779,075837;-813,651933;-827,726213;-846,434429;-818,095230;-947,917595;-999,182163;-934,106137;-999,693009;-1047,261779;-955,023235;-844,122872;-491,276675;-446,153139;-457,132789;-568,174034;-615,138917;-761,227277;-824,061708;-891,845690;-900,446625;-887,104007;-914,801745;-944,440480;-942,083462;-992,615406;-962,214736;-972,464611;-1002,166798;-978,020840;-937,923447;-5,154384;-932,872626;-941,842023;-876,372142;-909,317789;-850,933735;-868,200239;-800,823518;-829,040315;-775,747565;-750,107416;-733,465030;-704,335413;133,079402;134,522975;-683,119697
02:52:49,360846;-866,489865;-813,488489;-776,776186;160,685695;-824,214461;163,120479;-836,432959;154,910898;-754,501002;-783,172643;-714,907447;-799,943185;-787,228631;-835,420200;-805,797987;-766,682293;-771,545090;-778,542307;-813,499313;-827,027104;-845,980704;-817,899302;-947,190248;-998,472783;-934,234324;-999,998956;-1047,017169;-956,102412;-844,004790;-490,761129;-445,774459;-457,008716;-566,927913;-614,045358;-760,247269;-822,425582;-890,782144;-899,383500;-885,735965;-913,964787;-943,194930;-940,566771;-990,834210;-961,025723;-970,919079;-1000,712542;-976,329342;-936,506474;-5,154384;-931,448798;-940,418133;-875,290562;-907,892649;-849,887980;-866,994508;-800,134856;-827,655118;-774,090617;-748,648903;-732,426575;-702,950910;132,795951;134,349182;-681,309287
